LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C..all.,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd.Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk.Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd.Sdng,Exterior2nd_Wd.Shng,CentralAir_N,CentralAir_Y,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MasVnrType,Electrical,LotFrontage,MasVnrArea,SalePrice
9.093019729,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,5,1.791759469,6,28,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,1,0,0.693147181,0,6.971668605,6.971668605,1.791759469,1.609437912,6.971668605,0,0,6.971668605,0,0,1,0.693147181,3,0.693147181,3,1.945910149,2.197224577,0,0,0.693147181,41,1,2,461,1.386294361,1.386294361,1.386294361,4.317488114,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,80,66,126500
9.051461867,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,2.197224577,7,1.791759469,21,17,1.098612289,1.386294361,1.386294361,4,1.609437912,1.386294361,0.693147181,1,0,0.693147181,0,5.953243334,5.953243334,1.791759469,1.609437912,6.690842277,6.508769137,0,7.296413269,0,0,2,0.693147181,3,0.693147181,3,2.079441542,2.197224577,0.693147181,3,1.386294361,75,3,2,400,1.386294361,1.386294361,1.386294361,4.795790546,4.290459441,0,0,0,0,0,0,6.552507887,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,73.84589164,22,168500
9.684086988,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,1.609437912,8,1.791759469,100,10,1.098612289,1.609437912,1.386294361,5,1.609437912,1.386294361,0.693147181,1,0,0.693147181,0,7.161622003,7.161622003,1.791759469,1.791759469,7.171656823,7.018401799,0,7.790696031,0,0,2,0.693147181,4,0.693147181,4,2.302585093,2.197224577,0.693147181,3,1.791759469,68,1,2,462,1.386294361,1.386294361,1.386294361,4.852030264,4.418840608,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,121,284,260000
9.385301574,1.098612289,0,1.098612289,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,6,1.791759469,53,31,1.098612289,1.609437912,1.386294361,4,1.609437912,1.386294361,1.386294361,1,0,0.693147181,0,6.529418838,6.529418838,1.791759469,1.791759469,6.529418838,6.776506992,0,7.353081921,0,0,2,0.693147181,3,0.693147181,4,1.945910149,2.197224577,0.693147181,4,1.386294361,92,3,2,400,1.386294361,1.386294361,1.386294361,4.615120517,3.663561646,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,122,0,174000
8.281977059,1.098612289,1.098612289,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,1.609437912,6,1.791759469,32,37,1.098612289,1.609437912,1.386294361,4,1.609437912,1.386294361,1.386294361,1,0,0.693147181,0,6.418364936,6.418364936,1.791759469,1.791759469,6.418364936,6.418364936,0,7.110696123,0,0,2,0.693147181,2,0.693147181,4,1.609437912,2.197224577,0,0,0.693147181,96,2,2,528,1.386294361,1.386294361,1.386294361,0,5.459585514,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,40,76,164500
9.044403844,1.098612289,0,1.386294361,1.609437912,1.609437912,1.609437912,1.386294361,1.098612289,3,1.098612289,45,23,1.098612289,1.098612289,1.098612289,5,1.386294361,1.098612289,0.693147181,1,0,0.693147181,0,6.921658184,6.921658184,1.791759469,1.386294361,6.921658184,0,6.242223265,7.331060305,0,0,1,0,2,0.693147181,2,1.945910149,2.197224577,0,0,0,0,0,0,0,0,0,0.693147181,0,0,5.056245805,0,0,0,0,1.386294361,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,105,0,85000
8.996032669,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,4,1.791759469,29,15,1.098612289,1.386294361,1.386294361,4,1.609437912,1.386294361,0.693147181,6,6.378426184,0.693147181,0,5.998936562,6.898714534,1.791759469,1.791759469,6.898714534,0,0,6.898714534,0.693147181,0,1,0,3,0.693147181,3,1.791759469,2.197224577,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,60,0,123600
8.881975184,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,4,1.791759469,97,0,1.098612289,1.386294361,1.386294361,3,0,0,0,0,0,0,0,0,0,1.791759469,1.386294361,6.947937069,0,0,6.947937069,0,0,1,0,2,0.693147181,3,1.609437912,2.197224577,0,0,0.693147181,2,1,2,420,1.386294361,1.386294361,1.386294361,0,3.401197382,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,60,0,109900
9.047939083,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,5,1.386294361,7,59,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,3,6.398594935,0.693147181,0,6.455198563,7.119635638,1.791759469,1.386294361,7.119635638,0,0,7.119635638,0,0,1,0,2,0.693147181,3,1.945910149,2.197224577,0,0,1.791759469,19,1,2,480,1.386294361,1.386294361,1.386294361,0,0,0,0,0,0,0,1.098612289,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,5,85,203,98600
9.500095295,1.098612289,1.386294361,1.386294361,1.098612289,1.609437912,1.791759469,1.386294361,0.693147181,5,2.079441542,56,32,1.098612289,1.386294361,1.609437912,6,1.609437912,1.386294361,0.693147181,5,6.570882962,0.693147181,0,5.099866428,6.776506992,1.791759469,1.791759469,6.872128101,0,0,6.872128101,0.693147181,0,1,0,2,0.693147181,3,1.791759469,2.197224577,0,0,0.693147181,28,1,2,432,1.386294361,1.386294361,1.386294361,0,0,3.80666249,0,0,0,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,80,0,163500
8.881975184,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,1.945910149,6,1.945910149,38,19,1.098612289,1.386294361,1.386294361,6,1.386294361,1.098612289,1.098612289,3,6.953684211,0.693147181,0,5.129898715,7.102499356,1.609437912,1.791759469,7.139660336,6.939253946,0,7.737180078,0,0.693147181,2,0,4,1.098612289,3,2.302585093,2.197224577,0.693147181,4,0.693147181,1,1,2,506,1.386294361,1.386294361,1.386294361,0,0,0,0,4.605170186,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,60,0,133900
9.141847376,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,6,1.791759469,27,18,1.098612289,1.386294361,1.609437912,4,1.609437912,1.386294361,0.693147181,6,6.475432717,0.693147181,0,5.176149733,6.715383386,1.791759469,1.791759469,6.809039306,6.782192056,0,7.488293515,0.693147181,0,2,0.693147181,3,0.693147181,4,2.079441542,2.197224577,0,0,1.791759469,79,2,2,684,1.386294361,1.386294361,1.386294361,0,5.093750201,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,69,0,204750
9.186662245,1.098612289,0,1.098612289,1.609437912,1.609437912,1.609437912,1.386294361,1.609437912,6,2.197224577,46,11,1.098612289,1.791759469,1.609437912,4,1.609437912,1.609437912,0.693147181,5,5.739792912,0.693147181,0,5.916202063,6.523562306,1.791759469,1.609437912,6.523562306,6.673297968,0,7.293697721,0,0,2,0.693147181,3,0.693147181,3,1.945910149,2.197224577,0.693147181,3,1.386294361,71,3,2,420,1.386294361,1.386294361,1.386294361,5.451038454,4.158883083,0,0,0,0,0,0,6.17586727,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,79.76568138,68,185000
9.236495329,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,7,1.791759469,55,20,1.098612289,1.609437912,1.386294361,4,1.609437912,1.386294361,1.386294361,5,7.058758153,0.693147181,0,6.056784013,7.370860167,1.791759469,1.791759469,7.370860167,0,0,7.370860167,0,0,2,0,3,0.693147181,4,1.945910149,2.197224577,0,0,1.791759469,81,2,2,472,1.386294361,1.386294361,1.386294361,5.068904202,3.401197382,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,78,183,214000
9.298534383,1.098612289,0,1.609437912,1.098612289,1.609437912,1.791759469,1.386294361,0.693147181,4,1.791759469,11,46,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,3,6.255750042,0.693147181,0,6.089044875,6.867974409,1.791759469,1.386294361,6.867974409,0,0,6.867974409,0.693147181,0,1,0,3,0.693147181,3,1.945910149,2.197224577,0,0,1.791759469,26,3,1,432,1.386294361,1.386294361,1.098612289,4.795790546,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,73,48,94750
9.271059107,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,0.693147181,5,1.791759469,54,0,1.098612289,1.386294361,1.386294361,6,1.386294361,1.386294361,0.693147181,5,4.691347882,0.693147181,0,5.860786223,6.12905021,1.791759469,1.098612289,6.728628613,0,0,6.728628613,0,0,1,0,2,0.693147181,3,1.791759469,2.197224577,0,0,1.609437912,85,1,1,366,1.098612289,1.386294361,1.386294361,0,0,4.356708827,0,0,0,0,0,5.993961427,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,85,0,83000
9.140025198,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,4,1.791759469,111,44,1.098612289,1.386294361,1.386294361,5,1.386294361,1.386294361,0.693147181,5,6.345636361,0.693147181,0,5.945420609,6.857514063,1.791759469,1.098612289,7.111512116,0,0,7.111512116,0.693147181,0,1,0.693147181,3,0.693147181,3,1.945910149,2.197224577,0,0,0,0,0,0,0,0,0,1.386294361,5.866468057,0,0,0,0,0,0,0,5.993961427,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,77,0,128950
9.268986567,1.098612289,0,1.386294361,1.609437912,1.609437912,1.791759469,1.386294361,0.693147181,6,2.079441542,19,25,1.098612289,1.386294361,1.386294361,4,1.386294361,1.386294361,1.098612289,5,7.090909822,0.693147181,0,6.018593214,7.384610383,1.791759469,1.609437912,7.384610383,0,0,7.384610383,0.693147181,0,2,0,3,0.693147181,4,1.945910149,2.197224577,1.098612289,3,1.791759469,46,2,2,480,1.386294361,1.386294361,1.386294361,5.129898715,4.234106505,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,77.58526432,28,205000
9.127719343,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,6,1.791759469,20,58,1.098612289,1.609437912,1.386294361,5,1.609437912,1.386294361,0.693147181,1,0,0.693147181,0,6.609349243,6.609349243,1.791759469,1.386294361,6.88550967,6.628041376,0,7.45760929,0,0,2,0.693147181,3,0.693147181,4,2.079441542,2.197224577,0.693147181,3,1.791759469,59,3,2,476,1.386294361,1.386294361,1.386294361,5.262690189,3.850147602,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,77,336,178000
8.856376037,1.098612289,0,1.609437912,1.386294361,1.609437912,1.791759469,1.386294361,0.693147181,5,1.791759469,77,54,1.098612289,1.386294361,1.098612289,3,0,0,0,0,0,0,0,0,0,1.791759469,1.386294361,7.336936914,0,0,7.336936914,0,0,2,0,4,1.098612289,3,2.197224577,2.197224577,0,0,1.791759469,49,1,2,410,1.386294361,1.386294361,1.386294361,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,64,0,118964
9.249849505,1.098612289,0,1.386294361,1.609437912,1.609437912,1.609437912,1.386294361,0.693147181,7,1.791759469,32,37,1.098612289,1.386294361,1.386294361,4,1.609437912,1.386294361,0.693147181,1,0,0.693147181,0,7.112327445,7.112327445,1.791759469,1.791759469,7.112327445,0,0,7.112327445,0,0,2,0,3,0.693147181,4,1.945910149,2.197224577,0,0,1.791759469,96,2,3,740,1.386294361,1.386294361,1.386294361,0,3.610917913,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,94,0,198900
8.956608739,1.098612289,0,1.609437912,1.609437912,1.609437912,1.609437912,1.386294361,1.098612289,7,1.609437912,72,0,1.098612289,1.386294361,1.098612289,4,1.386294361,1.386294361,0.693147181,2,5.416100402,0.693147181,0,6.705639095,6.947937069,1.791759469,1.791759469,7.112327445,6.385194399,0,7.506042179,0,0,1,0.693147181,4,0.693147181,3,2.079441542,2.197224577,1.098612289,3,0.693147181,3,1,1,240,1.386294361,1.386294361,1.386294361,0,0,0,0,5.220355825,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,55.07630971,600,169500
9.145908512,1.098612289,0,1.609437912,1.609437912,1.609437912,1.791759469,1.386294361,1.609437912,8,1.791759469,3,30,1.098612289,1.609437912,1.386294361,4,1.791759469,1.386294361,0.693147181,1,0,0.693147181,0,6.960347729,6.960347729,1.791759469,1.791759469,6.960347729,6.845879875,0,7.59739632,0,0,2,0.693147181,3,0.693147181,4,2.302585093,2.197224577,0.693147181,4,1.791759469,90,2,2,648,1.386294361,1.386294361,1.386294361,4.94875989,3.828641396,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,75,768,250000
