1stFlrSF,Neighborhood_Veenker,SaleType_COD,Exterior1st_AsbShng,FullBath,ExterCond,BsmtFinSF1,Exterior1st_HdBoard,ScreenPorch,CentralAir_Y,BsmtUnfSF,LotShape,Exterior1st_AsphShn,HalfBath,HouseStyle,Condition1_PosA,Neighborhood_CollgCr,Exterior1st_ImStucc,WoodDeckSF,Condition2_RRNn,Exterior1st_BrkComm,Exterior1st_MetalSd,Neighborhood_Blueste,GarageCond,BsmtQual,Neighborhood_Timber,YearBuilt,OverallCond,BldgType_Twnhs,MSZoning_RL,LandContour,Condition1_PosN,Exterior2nd_Plywood,Alley,Neighborhood_BrkSide,Neighborhood_ClearCr,Condition2_PosA,RoofStyle_Hip,MSZoning_RM,MiscFeature_Gar2,Neighborhood_NWAmes,SaleCondition_Family,BsmtFinSF2,GarageFinish,Exterior1st_Wd Sdng,SaleType_0,MSSubClass_120,SaleType_WD,Neighborhood_Gilbert,LotConfig,BldgType_Duplex,TotRmsAbvGrd,Exterior2nd_Wd Sdng,MSZoning_C (all),Condition1_Artery,RoofStyle_Gambrel,OpenPorchSF,Exterior2nd_AsphShn,Exterior2nd_CmentBd,LandSlope,Neighborhood_Mitchel,MSSubClass_180,BldgType_TwnhsE,Fireplaces,MiscVal,Neighborhood_SWISU,Condition2_Norm,Exterior1st_BrkFace,SaleType_CWD,BsmtHalfBath,Neighborhood_Blmngtn,Utilities,MiscFeature_Othr,Neighborhood_Somerst,GrLivArea,Exterior1st_0,Condition2_Artery,GarageCars,Exterior2nd_CBlock,OverallQual,MSSubClass_190,Exterior1st_CemntBd,Functional,Neighborhood_Edwards,Condition1_RRAn,MSSubClass_70,Exterior2nd_Stucco,Condition2_Feedr,LotArea,SaleCondition_Alloca,MSSubClass_60,SaleType_ConLw,GarageYrBlt,Foundation,Condition1_Norm,Exterior1st_VinylSd,Exterior1st_WdShing,MSSubClass_150,BsmtFullBath,CentralAir_N,Fence,RoofStyle_Flat,MSZoning_FV,KitchenQual,MSSubClass_80,MSSubClass_160,SaleType_ConLI,GarageQual,RoofStyle_Gable,BsmtFinType2,BsmtFinType1,Exterior2nd_BrkFace,RoofStyle_Mansard,SaleCondition_Abnorml,Exterior1st_CBlock,BldgType_2fmCon,SaleType_Con,BsmtCond,Condition2_PosN,Neighborhood_SawyerW,Exterior2nd_MetalSd,MiscFeature_Shed,Exterior2nd_Other,BldgType_1Fam,MiscFeature_TenC,YearRemodAdd,RoofMatl,Exterior2nd_ImStucc,GarageType,ExterQual,BedroomAbvGr,EnclosedPorch,2ndFlrSF,GarageArea,TotalBsmtSF,MSSubClass_30,Neighborhood_OldTown,YrSold,Exterior2nd_AsbShng,Neighborhood_Crawfor,Exterior2nd_0,MSSubClass_75,Neighborhood_IDOTRR,Neighborhood_NoRidge,Condition2_RRAe,SaleType_New,MSSubClass_40,BsmtExposure,PavedDrive,Neighborhood_MeadowV,Neighborhood_NAmes,RoofStyle_Shed,Exterior2nd_Brk Cmn,MoSold,Neighborhood_StoneBr,Condition1_RRNn,Exterior1st_Stucco,Condition2_RRAn,Neighborhood_NPkVill,HeatingQC,MSSubClass_85,MSSubClass_90,Condition1_RRNe,MSSubClass_45,FireplaceQu,Condition1_Feedr,Neighborhood_NridgHt,PoolArea,PoolQC,Neighborhood_Sawyer,MSZoning_RH,Exterior2nd_Stone,SaleCondition_Partial,Condition1_RRAe,SaleType_Oth,Exterior1st_Plywood,Street,Exterior1st_Stone,MSSubClass_50,3SsnPorch,LowQualFinSF,Exterior2nd_Wd Shng,MSZoning_0,MSSubClass_20,SaleCondition_Normal,Neighborhood_BrDale,Exterior2nd_HdBoard,Exterior2nd_VinylSd,SaleType_ConLD,SaleCondition_AdjLand,Heating,KitchenAbvGr,MasVnrType,Electrical,LotFrontage,MasVnrArea,SalePrice
6.930494766,0,0,0,2,1.386294361,6.54534966,0,0,1,5.697093487,1.386294361,0,0.693147181,1.609437912,0,0,0,3.218875825,0,0,0,0,1.386294361,1.609437912,0,70,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.609437912,0,2.079441542,0,0,0,0,3.891820298,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.628031127,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,9.411238314,0,1,0,82,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,24,1.098612289,0,1.386294361,1.609437912,3,0,6.940222469,390,6.900730664,0,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.791759469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,3,5,74.58456171,40,244000
7.19142933,0,0,0,1,1.386294361,6.00635316,0,0,1,6.490723535,1.609437912,0,0,0.693147181,0,0,0,0,0,0,1,0,1.386294361,1.386294361,0,111,1.945910149,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.609437912,0,2.079441542,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.19142933,0,0,2,0,5,0,0,2.197224577,0,0,0,0,0,8.907747687,0,0,0,41,5,1,0,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,3,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,26,1.098612289,0,0.693147181,1.386294361,3,0,0,624,6.96979067,0,0,1,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1,0,0,7,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,1,5,75,0,150750
7.167809184,0,0,0,2,1.386294361,6.913737351,0,0,1,5.572154032,1.386294361,0,0,0.693147181,0,0,0,5.262690189,0,0,0,0,1.386294361,1.791759469,1,84,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.791759469,0,1.945910149,0,0,0,0,3.258096538,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.167809184,0,0,2,0,8,0,0,2.197224577,0,0,0,0,0,8.832587702,0,0,0,83,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,26,1.098612289,0,1.791759469,1.609437912,2,0,0,471,7.145196135,0,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,6,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,3,5,75.87829655,136,220000
7.451241685,0,0,0,2,1.386294361,6.34738921,0,0,1,6.793466133,1.386294361,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,15,1.945910149,0,1,1.609437912,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,4.574710979,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.451241685,0,0,2,0,5,0,0,2.079441542,0,0,0,0,0,9.243388226,0,0,0,31,5,1,0,0,0,0,0,1.386294361,0,0,3,0,0,0,1.386294361,1,0.693147181,3,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,11,1.098612289,0,1.791759469,1.386294361,3,5.198497031,0,440,7.28756064,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.609437912,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,1,5,78,0,180000
7.428333194,0,0,0,2,1.386294361,0,0,0,1,7.17395832,1.609437912,0,0,0.693147181,0,0,0,4.59511985,0,0,0,0,1.386294361,1.386294361,0,79,1.945910149,0,1,1.609437912,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,0,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.428333194,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.249657234,0,0,0,33,4,1,0,0,0,0,0,1.386294361,0,0,3,0,0,0,1.386294361,0,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,35,1.098612289,0,1.791759469,1.386294361,3,0,0,530,7.17395832,0,0,2,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,5,0,0,0,0,0,1.609437912,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,3,5,80,288,174000
7.102499356,0,0,0,2,1.386294361,6.54534966,0,0,1,6.253828812,1.386294361,0,0,0.693147181,0,0,0,0,0,0,1,0,1.386294361,1.386294361,0,14,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1.609437912,0,1.791759469,0,0,0,0,4.718498871,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.102499356,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,9.245321341,0,0,0,30,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,4,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,49,1.098612289,0,1.791759469,1.386294361,3,0,0,318,7.102499356,0,0,1,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1,0,0,7,0,0,0,0,0,1.386294361,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469,0.693147181,3,5,72.51692275,196,143000
7.580699752,0,0,0,3,1.386294361,0,0,0,1,7.553810852,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,48,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.791759469,1,2.302585093,0,0,0,0,0,0,0,1.386294361,1,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.580699752,0,0,3,0,7,0,0,2.197224577,0,0,0,0,0,9.312084356,0,0,0,65,5,1,1,0,0,0,0,0,0,0,3,0,0,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,5,1.098612289,0,1.945910149,1.386294361,5,0,0,766,7.553810852,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,7,0,0,0,0,0,1.609437912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,1,0,0,1.791759469,1.098612289,3,5,82,70,171000
6.91274282,0,0,0,2,1.386294361,6.50578406,0,0,1,5.82008293,1.386294361,0,0.693147181,1.609437912,0,1,0,5.416100402,0,0,0,0,1.386294361,1.609437912,0,55,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,4.672828834,0,0,1.386294361,0,0,0,1.098612289,0,0,1,0,0,0,0,1.609437912,0,0,7.524561226,0,0,3,0,8,0,0,2.197224577,0,0,0,0,0,9.112396728,0,1,0,81,4,1,1,0,0,0,0,1.609437912,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,24,1.098612289,0,1.791759469,1.609437912,3,0,6.744059186,660,6.91274282,0,0,2,0,0,0,0,0,0,0,0,0,1.098612289,1.386294361,0,0,0,0,12,0,0,0,0,0,1.791759469,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,3,5,73,320,230000
6.834108739,0,0,0,2,1.386294361,6.711740395,0,0,1,4.682131227,1.386294361,0,0.693147181,1.609437912,0,1,0,5.624017506,0,0,0,0,1.386294361,1.609437912,0,27,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,4.605170186,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.475905969,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,9.6438745,0,1,0,79,4,1,1,0,0,0.693147181,0,1.386294361,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,18,1.098612289,0,1.791759469,1.386294361,3,0,6.72982407,470,6.834108739,0,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,8,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,1,5,65,0,231500
6.762729507,0,0,0,1,1.386294361,6.070737728,1,0,1,6.070737728,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.386294361,0,90,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,1.791759469,0,0,0,0,0,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,6.762729507,0,0,0,0,4,0,0,2.197224577,0,0,0,0,0,9.25922577,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0.693147181,5,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,48,1.098612289,0,0,1.386294361,3,0,0,0,6.762729507,0,0,4,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1,0,0,4,0,0,0,0,0,1.386294361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,1,0,0,0,1.791759469,0.693147181,1,5,70,0,115000
7.458762692,0,0,0,2,1.386294361,7.170888479,0,0,1,6.075346031,1.609437912,0,0,0.693147181,0,1,0,5.081404365,0,0,0,0,1.386294361,1.609437912,0,53,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,3.218875825,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.458762692,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.362718052,0,0,0,92,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,31,1.098612289,0,1.791759469,1.609437912,3,0,0,660,7.458762692,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,0,0,0,1,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,1,5,78,0,260000
6.814542897,0,0,0,2,1.098612289,6.230481448,0,0,1,6.001414878,1.609437912,0,0,1.098612289,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,103,1.609437912,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.609437912,0,1.945910149,1,0,1,0,0,0,0,1.386294361,0,0,0,0,0,0,1,1,0,0,0,1.609437912,0,0,7.23417718,0,0,2,0,5,0,0,2.197224577,0,0,0,0,0,9.050288984,0,0,0,82,5,0,0,0,0,0,0,1.386294361,0,0,3,0,0,0,1.386294361,1,0.693147181,3,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,21,1.098612289,0,0.693147181,1.386294361,4,0,6.165417854,720,6.814542897,0,0,4,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,1,0,0,6,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,1,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,5,71,0,166000
7.314552832,0,0,0,2,1.386294361,6.522092798,0,0,1,6.69950034,1.386294361,0,0,0.693147181,0,1,0,4.976733742,0,0,0,0,1.386294361,1.609437912,0,55,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1.791759469,0,1.945910149,0,0,0,0,3.401197382,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.314552832,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.243388226,0,0,0,81,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,20,1.098612289,0,1.791759469,1.609437912,3,0,0,577,7.307202315,0,0,3,0,0,0,0,0,0,0,0,0,1.609437912,1.386294361,0,0,0,0,6,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,3,5,78,183,204000
7.455298486,0,0,0,2,1.386294361,7.19518732,1,0,1,5.983936281,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,9,1.791759469,0,0,1.609437912,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.791759469,1,2.397895273,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.455298486,0,0,2,0,5,0,0,2.197224577,0,0,0,0,0,9.116139577,0,0,0,24,5,0,0,0,0,0.693147181,0,0,0,0,3,0,0,1,1.386294361,1,0.693147181,3,0,0,1,0,0,0,1.386294361,0,0,0,0,0,0,0,29,1.098612289,0,0.693147181,1.386294361,6,0,0,504,7.455298486,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,11,0,0,0,0,0,1.386294361,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.098612289,0,0,0,0,0,0,0,0,0,1,0,0,0,1.791759469,1.098612289,3,5,70,336,125000
6.878326468,0,0,0,2,1.386294361,0,0,0,1,6.878326468,1.609437912,0,0,1.609437912,0,0,0,0,0,0,0,0,1.386294361,1.609437912,0,57,1.791759469,1,0,1.609437912,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,3.713572067,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.444248649,0,0,2,0,6,0,0,1.609437912,1,0,0,0,0,7.833203949,0,0,0,91,4,1,1,0,0,0,0,0,0,0,4,0,1,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,32,1.098612289,0,0.693147181,1.609437912,3,0,6.606650186,380,6.878326468,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,4,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,5,5,24,50,130000
6.775366091,0,0,0,1,1.386294361,5.347107531,0,0,1,6.228511004,1.609437912,0,0,0.693147181,0,0,0,3.891820298,0,0,0,0,1.386294361,1.386294361,0,72,2.079441542,0,0,1.609437912,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1.609437912,0,1.791759469,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,6.775366091,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,8.719480761,0,0,0,35,6,1,0,0,0,0.693147181,0,0,0,0,3,0,0,0,1.098612289,1,0.693147181,4,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,11,1.098612289,0,0.693147181,1.386294361,2,0,0,180,6.573680167,1,0,3,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,11,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,4,51,0,105000
6.785587645,0,0,0,2,1.386294361,0,0,0,1,6.785587645,1.386294361,0,0.693147181,1.609437912,0,0,0,4.976733742,0,0,0,0,1.386294361,1.609437912,0,84,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1.386294361,0,2.197224577,0,0,0,0,3.891820298,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.618742378,0,0,2,0,7,0,0,2.197224577,0,0,0,0,0,9.159678457,0,1,0,83,4,1,1,0,0,0,0,0,0,0,4,0,0,0,1.386294361,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,25,1.098612289,0,1.386294361,1.609437912,3,0,7.049254841,434,6.785587645,0,0,4,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,5,0,0,0,0,0,1.791759469,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,0,1,0,0,1.791759469,0.693147181,3,5,82.50843258,180,222500
6.985641818,0,0,0,1,1.386294361,6.523562306,0,0,1,5.993961427,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.609437912,0,57,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.791759469,0,1.945910149,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,6.985641818,0,0,0,0,7,0,0,2.197224577,0,0,0,0,0,8.922791624,0,0,0,0,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,0,1,0.693147181,6,0,0,0,0,0,0,1.386294361,0,1,0,0,0,1,0,31,1.098612289,0,0,1.386294361,3,0,0,0,6.985641818,0,0,2,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,4,0,0,0,0,0,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,0,1,0,0,1.791759469,0.693147181,3,5,63,120,141000
6.799055862,0,0,0,1,1.386294361,0,0,0,1,6.799055862,1.609437912,0,0,1.098612289,0,0,0,5.303304908,0,0,1,0,1.386294361,1.609437912,0,78,1.609437912,0,0,1.609437912,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.791759469,0,2.079441542,0,0,0,0,4.744932128,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,7.204149292,0,0,1,0,5,0,0,2.197224577,0,0,0,0,0,8.738895705,0,0,0,4,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1.098612289,1,0.693147181,1,0,0,0,0,0,0,1.386294361,0,0,1,0,0,1,0,0,1.098612289,0,0.693147181,1.386294361,3,0,6.107022888,240,6.799055862,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,4,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,1,0,0,0,0,0,1,0,0,0,0,0,1.791759469,0.693147181,1,4,52.08898643,0,115000
6.877296071,0,0,0,1,1.386294361,6.575075841,1,0,1,5.537334267,1.609437912,0,0.693147181,0.693147181,0,1,0,0,0,0,0,0,1.386294361,1.386294361,0,16,1.945910149,0,1,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.609437912,0,1.791759469,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,1,0,0,0,0,1.609437912,0,0,6.877296071,0,0,2,0,5,0,0,2.197224577,0,0,0,0,0,9.245417899,0,0,0,42,5,1,0,0,0,0,0,1.386294361,0,0,3,0,0,0,1.386294361,1,0.693147181,4,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,4,1.098612289,0,1.791759469,1.386294361,3,0,0,440,6.877296071,0,0,1,0,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,0,0,0,1,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,1,1,0,1,0,0,0,1.791759469,0.693147181,1,5,120,0,122000
7.444833274,0,0,0,2,1.386294361,7.244941546,0,0,1,5.739792912,1.609437912,0,0,0.693147181,0,0,0,0,0,0,0,0,1.386294361,1.791759469,0,26,1.791759469,0,1,1.609437912,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1.791759469,0,1.945910149,0,0,0,0,4.634728988,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.444833274,0,0,3,0,8,0,0,2.197224577,0,0,0,0,0,9.539068414,0,0,0,94,4,1,1,0,0,0.693147181,0,0,0,0,4,0,0,0,1.386294361,0,0.693147181,6,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,36,1.098612289,0,1.791759469,1.609437912,2,0,0,866,7.444833274,0,0,2,0,0,0,0,0,0,0,1,0,1.609437912,1.386294361,0,0,0,0,1,0,0,0,0,0,1.791759469,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1.098612289,0,0,0,0,0,0,1,0,0,0,1,0,0,1.791759469,0.693147181,5,5,107,436,372402
7.001245622,0,0,0,2,1.386294361,6.033086222,1,0,1,6.01615716,1.386294361,0,0.693147181,1.609437912,0,0,0,0,0,0,0,0,1.386294361,1.386294361,0,90,1.791759469,0,1,1.609437912,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1.386294361,0,2.197224577,0,0,0,0,4.204692619,0,0,1.386294361,0,0,0,0.693147181,0,0,1,0,0,0,0,1.609437912,0,0,7.597897951,0,0,2,0,6,0,0,2.197224577,0,0,0,0,0,9.602652694,0,1,0,36,5,1,0,0,0,0,0,1.098612289,0,0,3,0,0,0,1.386294361,1,0.693147181,3,0,0,0,0,0,0,1.386294361,0,0,0,0,0,1,0,48,1.098612289,0,1.791759469,1.386294361,4,0,6.799055862,495,6.716594774,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0,0,0,0,6,0,0,0,0,0,1.609437912,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,1,0,1,0,0,0,1.791759469,0.693147181,3,5,81.18582188,252,190000
