1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,EnclosedPorch,ExterCond,ExterQual,Exterior1st_0,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_0,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_0,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_0,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
7.060476365999801,7.009408932708637,0.0,0.0,4,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.263398262591624,0.0,6,0.6931471805599453,0,0.0,1.6094379124341003,6.444131256700441,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,4,1.0,4,2,2.1972245773362196,671,3,1.3862943611198906,3,1.3862943611198906,5,86,7.7279755421055585,1,1.791759469228055,5,1.6094379124341003,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,9.372884301161463,1.3862943611198906,1.3862943611198906,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.060443010546419,7,8,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,9.0,7.050122520269059,1.6094379124341003,4.890349128221754,100,57,4
7.398174092970465,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.431331081933479,6.431331081933479,3,1.0986122886681098,1,0.0,1.3862943611198906,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1.3862943611198906,4,1.0,5,2,2.0794415416798357,338,1,1.3862943611198906,2,1.3862943611198906,5,45,7.398174092970465,0,1.791759469228055,4,0.6931471805599453,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.169622538697624,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,1.3862943611198906,0.0,0.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,6.0,7.123672785204607,1.6094379124341003,5.66988092298052,59,38,3
6.705639094860003,0.0,0.0,0.0,2,1,0,0,0,0,1.3862943611198906,1.6094379124341003,6.304448802421981,0.0,5,0.6931471805599453,0,0.0,1.3862943611198906,5.602118820879701,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,5,1,2.1972245773362196,264,1,1.3862943611198906,1,1.3862943611198906,5,69,6.705639094860003,0,1.791759469228055,3,0.6931471805599453,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.025816391627028,1.6094379124341003,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,5.0,6.705639094860003,1.6094379124341003,5.1298987149230735,83,32,1
6.859614903654202,6.391917113392602,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,0.0,0.0,1,0.6931471805599453,0,0.0,1.3862943611198906,6.859614903654202,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,6,2,2.1972245773362196,672,2,1.3862943611198906,1,1.3862943611198906,1,65,7.3453648404168685,1,1.6094379124341003,4,1.0986122886681098,0.6931471805599453,5,1.6094379124341003,1.3862943611198906,8.890823576004383,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,4.976733742420574,1.0986122886681098,5.0,6.859614903654202,1.6094379124341003,4.31748811353631,29,57,3
7.353081920515432,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,0.0,0.0,1,0.6931471805599453,0,0.0,1.791759469228055,7.353081920515432,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0.0,4,2,2.1972245773362196,573,2,1.3862943611198906,3,1.3862943611198906,5,90,7.353081920515432,0,1.791759469228055,5,0.6931471805599453,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,9.126632622902697,1.791759469228055,1.3862943611198906,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,5,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,7.0,7.353081920515432,1.6094379124341003,4.61512051684126,104,53,4
6.762729506931879,0.0,0.0,0.0,2,1,0,0,0,0,1.3862943611198906,0.6931471805599453,4.795790545596741,0.0,2,0.6931471805599453,0,0.0,1.3862943611198906,6.61338421837956,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0.0,5,1,2.1972245773362196,400,2,1.3862943611198906,1,1.3862943611198906,1,38,6.762729506931879,0,1.791759469228055,5,0.6931471805599453,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.859483417038073,1.6094379124341003,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,4.0,6.762729506931879,1.6094379124341003,0.0,52,1,4
7.660114319173928,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,1.6094379124341003,0.0,0.0,1,0.6931471805599453,0,0.0,1.791759469228055,7.660114319173928,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.791759469228055,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,5,1.0,4,2,2.1972245773362196,732,3,1.3862943611198906,3,1.3862943611198906,5,94,7.660114319173928,1,1.791759469228055,5,0.6931471805599453,0.6931471805599453,5,1.6094379124341003,1.3862943611198906,9.57851889529833,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.59511985013459,5,9,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,4.962844630259907,1.0986122886681098,8.0,7.660114319173928,1.6094379124341003,4.8283137373023015,107,57,1
7.053585727193677,6.7650389767805414,0.0,0.0,4,1,0,0,0,0,1.3862943611198906,0.6931471805599453,5.973809611869261,0.0,4,0.6931471805599453,0,0.0,1.6094379124341003,6.645090969505644,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,3,1.0,5,2,2.1972245773362196,505,2,1.3862943611198906,3,1.3862943611198906,5,64,7.612336837167746,1,1.791759469228055,5,1.6094379124341003,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.21094019204815,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.770684624465665,5,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,8.0,7.057036981697891,1.6094379124341003,5.666426688112432,78,27,2
7.069874128458572,6.694562058521095,5.2832037287379885,0.0,3,1,0,0,0,0,1.3862943611198906,1.3862943611198906,6.045005314036012,0.0,6,0.6931471805599453,0,0.0,1.6094379124341003,5.958424693029782,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,3,1.0,5,2,2.1972245773362196,575,2,1.3862943611198906,3,1.3862943611198906,5,76,7.592366128519796,1,1.791759469228055,4,1.6094379124341003,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,9.33149549353265,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.442651256490317,6,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,7.0,6.694562058521095,1.6094379124341003,0.0,90,39,1
7.141245122350491,0.0,0.0,1.0986122886681098,2,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.80903930604298,0.0,6,0.6931471805599453,0,0.0,1.6094379124341003,5.8805329864007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0.0,4,2,2.1972245773362196,572,2,1.3862943611198906,3,1.3862943611198906,5,93,7.141245122350491,0,1.791759469228055,4,0.6931471805599453,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,8.881975184248867,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.795790545596741,5,6,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0.0,1.0986122886681098,5.0,7.141245122350491,1.6094379124341003,0.0,107,56,0
7.181591944611865,0.0,0.0,0.0,2,0,0,0,1,0,1.3862943611198906,0.6931471805599453,6.807934943699926,0.0,6,0.6931471805599453,1,0.0,1.6094379124341003,6.018593214496234,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,4,1.0,4,2,2.1972245773362196,626,2,1.3862943611198906,2,1.3862943611198906,5,95,7.181591944611865,0,1.791759469228055,5,0.6931471805599453,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,8.529911963824013,1.791759469228055,1.6094379124341003,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.143134726391533,5,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0.0,1.0986122886681098,6.0,7.181591944611865,1.6094379124341003,5.153291594497779,108,58,3
7.292337176173877,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,0.0,0.0,1,0.6931471805599453,0,0.0,1.6094379124341003,7.292337176173877,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,4,1.0,4,2,2.1972245773362196,898,3,1.3862943611198906,3,1.3862943611198906,5,95,7.292337176173877,0,1.791759469228055,5,0.6931471805599453,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,9.170871628065816,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.017279836814924,5,8,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0.0,1.0986122886681098,6.0,7.292337176173877,1.6094379124341003,5.351858133476067,109,59,3
7.362645270417825,0.0,0.0,0.0,2,0,0,0,0,1,1.3862943611198906,0.6931471805599453,6.066108090103747,0.0,6,0.6931471805599453,1,0.0,1.6094379124341003,7.044032897274685,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,3.970291913552122,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,4,2,2.1972245773362196,529,2,1.3862943611198906,2,1.3862943611198906,5,79,7.362645270417825,0,1.791759469228055,4,0.6931471805599453,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,8.98882050177807,1.791759469228055,1.6094379124341003,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5,6,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,5.0,7.362645270417825,1.6094379124341003,0.0,93,42,1
6.439350371100098,6.439350371100098,0.0,1.0986122886681098,2,0,0,0,0,1,1.3862943611198906,0.6931471805599453,0.0,0.0,1,0.6931471805599453,0,0.0,1.6094379124341003,6.439350371100098,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0.0,4,2,2.1972245773362196,528,2,1.3862943611198906,2,1.3862943611198906,1,93,7.1316985104669115,1,1.791759469228055,5,1.6094379124341003,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,8.355144739461839,1.791759469228055,1.3862943611198906,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.007333185232471,5,7,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0.0,1.0986122886681098,5.0,6.439350371100098,1.6094379124341003,0.0,107,57,1
6.990256500493881,6.476972362889683,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.398594934535208,0.0,3,0.6931471805599453,0,0.0,1.3862943611198906,5.746203190540153,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1.6094379124341003,4,1.0,5,1,2.1972245773362196,440,2,1.3862943611198906,2,1.3862943611198906,5,49,7.45876269238096,1,1.791759469228055,3,1.0986122886681098,0.6931471805599453,4,1.3862943611198906,1.3862943611198906,9.18881025342582,1.791759469228055,1.3862943611198906,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,4.859812404361672,1.0986122886681098,7.0,6.816735880594968,1.6094379124341003,0.0,63,31,0
6.755768921984255,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.421622267806518,0.0,4,0.6931471805599453,0,0.0,1.3862943611198906,5.501258210544727,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,5,1,2.1972245773362196,0,0,0.0,0,0.0,0,0,6.755768921984255,0,1.791759469228055,3,0.6931471805599453,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.002824076547672,1.6094379124341003,1.3862943611198906,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,5.0,6.755768921984255,1.6094379124341003,0.0,72,21,0
6.803505257608338,0.0,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,6.111467339502679,0.0,4,0.6931471805599453,0,0.0,1.3862943611198906,6.07073772800249,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1.3862943611198906,0,0.0,5,1,2.1972245773362196,280,1,1.3862943611198906,1,1.3862943611198906,1,57,6.803505257608338,0,1.791759469228055,3,0.6931471805599453,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.192176401348512,1.791759469228055,1.3862943611198906,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5,5,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.0986122886681098,5.0,6.78332520060396,1.6094379124341003,0.0,68,17,4
6.54965074223381,6.54965074223381,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,0.6931471805599453,0.0,0.0,1,0.6931471805599453,0,0.0,1.3862943611198906,6.54965074223381,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,6,1,2.1972245773362196,384,1,1.3862943611198906,1,1.3862943611198906,1,90,7.242082359256962,0,1.791759469228055,5,1.6094379124341003,0.6931471805599453,3,1.6094379124341003,1.3862943611198906,9.074635189810808,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,5.560681631015528,1.0986122886681098,7.0,6.54965074223381,1.6094379124341003,0.0,19,53,1
6.984716320118266,6.734591659972948,0.0,0.0,3,1,0,0,0,0,1.3862943611198906,1.3862943611198906,0.0,0.0,1,0.6931471805599453,0,0.0,1.6094379124341003,6.984716320118266,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0.0,4,1.0,4,2,2.1972245773362196,685,2,1.3862943611198906,2,1.6094379124341003,5,93,7.560080465021827,1,1.791759469228055,5,1.6094379124341003,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,9.655795128300506,1.791759469228055,1.6094379124341003,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9512437185814275,5,8,1.3862943611198906,0.0,0.0,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0.0,1.0986122886681098,8.0,6.984716320118266,1.6094379124341003,0.0,107,56,0
